"Количество отвердителя, м.%","Содержание эпоксидных групп, %","Температура вспышки, С","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки,"Плотность, кг/м3","Поверхностная плотность, г/м2","Модуль упругости, ГПа",Соотношение матрица-наполнитель,"Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа"
158.535067336495,24.8827556027686,302.409267432594,194.521977848331,0.0,8.64843080124783,41.0917492201868,2048.40077209327,449.089802016741,564.665126431121,2.18509276493258,72.8953735793999,1863.51545692159
62.362,23.1193006724105,251.997689398391,268.0,0.0,8.81503959997385,52.1342102931795,2088.01359087608,59.9393931927278,923.421474044018,1.3675849005192,77.6276536375358,2149.65718138249
78.7357650629797,25.573778243005,362.651758898029,313.192730281828,0.0,5.26714259581159,37.9508516553562,1898.26294318254,218.819076602112,927.37504797167,2.70148499891413,74.2366595880573,1991.47874209297
119.048341018485,23.461800422718,275.341538414879,278.510336929606,0.0,1.28005723493344,50.3234631944358,1918.68891933143,41.1294278538409,1016.97520195269,2.238942700058492,74.86666666666665,2066.55369198341
111.528182753361,23.1240347435742,230.6575079736,244.250885635911,0.0,3.20670531376197,62.6680601339812,2010.57235333224,412.318929688156,481.43963803358,1.8478168598817,73.3474651111049,2739.92955342787
139.652424256403,24.2087183955722,338.370779522431,236.144387636303,0.0,10.9046255195032,46.755740555489,1890.09122226471,989.032622824093,745.610656593192,3.79591377637338,67.6718790040783,2852.31060436883
97.1422892886508,21.6312856694115,333.364063624074,239.843941086797,0.0,2.86046601658534,62.9947619047619,1925.33638218633,702.726766044346,1081.65668724939,1.87438925546708,76.1026337350388,2749.47248229873
102.789010246437,18.7333290508163,262.873762684375,303.094659199122,0.0,12.6789272796874,51.0793335218397,2127.02603677668,14.4969642092648,1050.93197617982,3.91676005666979,77.7933951924023,2083.17697734971
93.0038648628524,21.9766227575868,237.295252164984,176.592269976963,0.0,5.22655243241618,57.2554962912113,2011.4380277087,227.63802500891,668.367984769406,2.6694036654147,74.414663433555,2600.08783335305
113.574,22.3677331004087,226.523008984972,194.988374881101,0.0,7.14886753094555,57.6763377519706,2012.72881700988,79.5184382774566,678.842400384877,4.21886866112397,77.359520829267,1948.11657335577
101.205693240017,18.2958659042563,301.672937430445,181.278529072875,0.0,8.72903701975926,28.9715301823421,1856.90716919693,601.823217118595,1371.32845217829,2.79855724327903,73.9349604332584,3221.94599075441
119.143039967605,27.8131831807932,344.33595601791,228.023653814239,0.0,12.1787950272978,45.7598999582884,1984.97869104732,490.219201614959,1162.30294399144,2.21958861212941,75.0693029303878,2500.4506087152
92.4676665312472,23.3973181464633,350.968904145796,250.427195684795,0.0,10.5119410050207,53.2364862890984,1928.77070111147,911.205329222761,1495.72602181679,1.73814668499059,72.7582919597748,2395.10359981613
79.6349891103382,20.42314089765,272.012167947354,179.85842346635,0.0,10.2468500433227,65.4428940493361,2008.45578754877,41.3190200957728,1274.45432284943,2.56715116633616,67.9722179358194,2437.28927858689
166.610335370363,18.4986976757413,313.19251018342,187.622716517904,0.0,8.75356166735491,50.0990228017432,1805.73599929355,746.936300262576,1147.08894853161,4.41513578874428,70.5086340711908,3321.76559700725
106.797330693359,23.1856366741444,266.090178096181,350.672127396363,0.0,7.26003012049845,57.0946413146331,2020.94741118557,201.812342967734,933.322454539286,2.50404876653052,78.399562411543,2799.67323295692
105.714345118683,23.9819283512723,312.54888957712,272.580745538707,0.0,5.3648356802237,72.4008507447265,1863.39765151054,373.717122519047,691.776020158133,2.58685587385307,78.9256121964783,2729.52134795313
164.56824254661,22.9321990136105,234.477874895361,262.238842815984,0.0,3.51554212371561,28.3824774111668,1978.19790622167,790.487927481141,982.325365801781,2.5814273590627,76.0686725968718,3113.39189210362
116.365765938638,24.9217185237272,223.057932044257,187.868788625693,0.0,4.59061814588017,50.3285626262176,2039.34418038304,697.411809034184,2.4369087535075,2.69918757744954,71.9793217356437,2657.64529765532
147.122139053963,17.7747318511185,272.899866754318,196.187516512227,0.0,5.85158640165665,84.6691107761305,1998.4140238735,430.807673524583,883.636811074061,3.3642930225736,78.5975163191845,1673.59951402571
138.954507663971,23.9142381222386,237.613813620407,220.373525491507,0.0,12.4328766055043,63.2297792529609,1931.33752846166,354.395697232591,597.639899636986,2.89547657779749,71.2526283372323,2178.67461683493
122.388880629277,18.5188320956444,327.516556824057,89.8255680633533,0.0,5.54543866688101,54.6042507055812,1932.04609232061,384.207155178403,11.312942577361,2.75239763908724,70.916879218537,3636.8929917828
165.685912377656,23.1701844521969,301.732089054042,210.332517737868,0.0,4.90788685356196,48.0357478583773,2036.97939335159,127.348409626923,653.61134750224,3.50861455442783,71.8131875110773,2423.28027354009
73.7809509408959,18.8007455271861,351.088179648153,271.263323112905,0.0,5.33321397917859,44.1806496076059,1962.76495618675,412.5044001251,673.263748837288,3.79005126728958,77.1808046703636,2572.15578641194
75.4344002947995,22.1474185929617,278.506808580487,197.121394224253,0.0,8.91567874186398,53.4765154039898,2025.52234658439,343.627448413117,132.549747560606,4.14830105016612,69.7003208884748,2504.33040802245
57.8847849149518,23.9095991737764,250.183684466673,306.876083297865,0.0,6.07747904533502,49.4561802647794,1838.74912055748,11.2952241790144,966.413784321449,3.54641478751939,71.9040952104855,2939.50892827654
133.82100390494,23.0597775081991,323.411150515647,165.884660258636,0.0,6.70332396205758,54.5881621809482,1972.32028526551,1.66800220385312,1144.21605749707,3.48220554972608,69.6683575815664,1676.22603389788
133.312207709788,19.9188128100676,209.999730834438,304.184250108794,0.0,7.583333333333334,46.4525975720929,1830.33216389482,241.219282970115,471.506958157975,3.91613520228199,73.5198313062951,2826.72324751235
108.478856261524,23.6081967064531,300.302810813771,180.225005842879,0.0,5.28837134281646,33.8506092046022,1995.53144460061,696.581339910416,69.2165780195264,1.52219206409732,71.2177342919223,2435.07290998322
71.6641511847772,22.5686981673226,244.022704850312,181.139650036132,0.0,3.03458242751197,31.7968430190505,1907.9527492232,204.665803322732,1037.44474865517,2.75350267800523,70.634399653164,1994.17782696809
76.2567998690835,20.6254183885361,343.506974431583,197.295886073569,0.0,8.10298863153903,62.6977177775383,1985.68977413962,197.238383970138,1490.46869848382,3.36950376500901,73.2842558523516,2044.37932801586
48.2020247691852,21.3765699164155,334.027048606085,224.961300870421,0.0,12.3544757104813,55.6170457545433,1849.21918860995,25.634734997457,951.030579488135,1.68520375690708,72.5493663211826,3430.93151944909
166.951801823843,23.3338502897369,206.465988593692,291.963119813732,0.0,7.2544645375191,60.0941534164524,1914.95204776061,411.821057978378,704.62699181763,3.87275320369537,75.7566034983352,2373.88034279401
89.5,24.3821523114206,302.35736493341,308.972215453458,0.0,4.78679446998052,53.2485290746603,2132.37826885279,297.672136141048,1261.78596947689,3.69405582238691,74.515559988689,3575.59028455799
91.6853895809763,19.5691274517874,272.737406488587,220.357501874343,0.0,3.48053780676838,74.8856664463349,2003.76579319514,915.161451369122,907.131716536235,2.75574250256166,77.1397030642513,3204.58683357435
165.678443557548,27.0775326678031,298.414700924323,326.726575418445,0.0,5.72955520963952,64.4474762464711,1992.34748626681,401.696846943484,429.331156356301,4.26901751511363,75.7055738990858,2585.47194620788
105.128511763381,19.7958206544925,218.491901735136,289.34983307309,0.0,10.7404923168958,49.1588382496853,2038.89845970409,354.985786654477,524.684772700491,0.857380766816007,72.406178034677,2313.67695931854
120.293014379487,17.2511425382028,248.487787031972,180.65017007773,0.0,6.06647402024934,56.7980746960257,1955.86662877342,1181.34138757047,630.990665860881,2.45538123498044,72.8545795009682,2193.8145939099
87.7150961327928,21.1846735658483,306.926694941308,207.327523970367,90.0,6.80636570246087,57.2863442298907,2007.32380679949,377.30825202929,310.849518264975,2.86654966611868,79.7449121912776,2097.42451294041
43.454555518625,25.4377091346594,268.521892257345,63.6856983307984,90.0,8.01556075619059,70.0357671598553,1900.44787901059,409.63796564406,778.356422022094,2.69435567665169,73.7091837546291,1727.39593900563
111.157878593584,19.7290302226984,301.675421409532,307.533074753322,90.0,5.94653453757279,56.2281839362291,2008.1042857932,613.857606763995,982.953219189837,1.50989313799163,74.0280306098381,2587.12177737301
125.228807844908,24.8531919494551,265.458009727331,271.897909246927,90.0,7.38302772558226,64.181047108892,2039.88531434307,866.023068327175,1135.14107155518,4.68177167107631,70.4176291713672,2092.13633930464
116.171625752879,24.1640003971228,331.039146316922,249.729629291973,90.0,8.47925868893439,65.2642438276113,1904.96073569377,1165.54448400304,197.48267132985,1.98330137472111,79.7399992685836,2808.12737823308
143.535238468246,22.0241086190884,309.176650475486,239.457167408696,90.0,7.34881398517319,77.6448802995377,1846.76289206598,149.88846694404,793.531499931786,2.60676561950973,72.8410685999032,2434.79614522437
122.749080229218,23.5647829062408,248.132367449544,138.219874421239,90.0,6.02451955176776,49.6312227230499,1936.1092483557,930.695170216577,807.414386996657,2.40757078739447,71.9301438734251,2159.55414189077
119.522636710579,24.1951319062,326.804350324649,177.812580190264,90.0,11.4243904418049,44.2920023594207,1863.59451337024,748.84093854133,836.655016376406,2.36432584301641,75.5815736683837,2805.836339356
107.172871680701,21.1413843963131,334.538099849922,164.36585573095,90.0,9.37906379262852,49.5407306581685,2043.22572873392,665.277922841176,947.56343322555,2.50501788265076,79.8920872542174,2461.04339824617
90.1878686774297,24.055904560441,314.414751441982,87.7972797330893,90.0,7.17461970871794,58.4009983884979,1962.1956150132,98.5091441773745,1615.09697286127,2.60309848773892,72.0668136748542,2949.72327403734
75.5366070213862,19.7171574987045,324.006847845912,184.383824641609,90.0,6.43265707592018,55.3836537338679,2055.14348885412,554.229321706291,522.492490021996,2.55712690723416,72.8255244226183,2855.40180080355
78.2938191389648,19.9641296994524,227.758078207275,114.212674610368,90.0,6.38440709691876,43.8236068142242,2004.33248187299,731.404725827456,768.145329235272,2.95160986813433,69.7648383164449,2489.60424458382
72.2515905115615,21.5198687751717,245.858469286263,251.319525765859,90.0,7.8632361533103,53.5512816719204,2026.96047242123,640.306626602222,454.720958867068,1.8163924870046,69.5736250629241,2641.57196673216
158.205289785991,20.9775610569351,290.024578920832,172.855703744114,90.0,8.30723526963149,62.2023085103011,1968.41936244657,539.223505125814,881.889312521482,2.57904694880484,72.3133422013974,2882.89580267322
147.191116230032,23.988949877368,327.438290737015,140.699648426427,90.0,7.62836853727327,64.1964594550142,1985.42581702528,450.398675484201,578.293182074256,1.9669113644622,71.887367337635,2619.8542152743
134.242528605285,22.5571549624394,340.150827146793,174.72953834677,90.0,4.24421127790849,66.6684996247995,1855.69622751549,144.313211429305,82.2788178399824,2.3618656064875,70.2739461202125,2555.63733551875
112.326771560443,26.7642752640479,350.858753657461,230.738121377475,90.0,6.70087314357801,51.9515577383834,2001.57742131491,338.264579583719,360.813563032947,1.9809394983085,72.9885954762473,1927.16476811804
133.637841221547,24.0469722262631,258.434674274612,203.088663065322,90.0,6.43519661412045,55.7704755407104,1801.94069528895,984.117013341638,728.965719604056,4.01821998901918,74.0185359992374,2430.26446824445
102.25925028426,26.3919279035027,266.041234527586,167.6661770089,90.0,8.58646329191554,55.0638360344531,2136.03815200432,682.060278844456,217.913130042925,2.47222552533077,73.2414640091457,2828.56661130594
75.6703223667742,17.4411574191053,266.145879799303,237.831421613796,90.0,5.7093216225793,50.55621574896,1944.16691877081,321.828169502672,867.469963023411,4.60238997203222,72.5883791556874,2498.89480339882
94.0540353469471,22.1415600595983,257.164236535853,284.618668284313,90.0,4.84029252812198,72.5318433070112,1833.45899880422,250.772854565141,575.577359311201,2.37903617749979,66.824427106579,2672.53703595588
120.442158955335,22.6566224325694,228.057719191029,213.855449452562,90.0,11.0518485251979,63.7098164318286,1989.3733776569,546.080894155251,1209.76841619473,3.01197801903589,75.1879415435845,2461.60901586096
138.490883813559,21.8871694226512,282.363184299489,253.718184507497,90.0,5.79034079631612,56.1584374351479,1902.32375414755,79.8798985763663,809.682111932814,3.40063640880971,74.779540966104,3015.84698578773
122.049385100496,21.0544422099347,187.977964574483,251.900600881077,90.0,11.3127243322909,66.0865948029451,1879.52864752934,493.209488452774,27.6750561105976,1.77916381518791,68.6233721102488,2686.51199337203
140.515421919812,21.0394222357905,236.546673380799,179.67358118508,90.0,4.83055453283014,57.2050127270062,1968.25817429426,980.920587960304,1120.96056789407,3.87490893074847,72.8433442338939,2624.10984062843
108.923804587766,25.9653072443726,301.909976754188,359.052219789673,90.0,6.22433439667987,47.3851493085778,2012.8224614849,1003.5549581187,1040.57094062461,3.29877577464727,71.9555569276747,1872.73933482534
151.259793356471,22.878356720347,314.622061700753,300.534497394644,90.0,7.46824321838607,64.8549359762115,1901.3570223183,519.66852299992,842.301190415936,1.62078588721953,74.6158103996517,2199.09435165728
108.527432811287,21.1699513026822,242.068878790164,278.622472015173,90.0,7.22297449870544,74.685180258194,1959.65063050155,594.850651798236,1133.8944567589,3.92733755369061,69.8113727471319,2110.88725805349
130.451324038243,23.2232284500391,282.382221483445,320.79469371017,90.0,7.4542819614279,54.9316195399606,1928.27756817877,927.767306625972,678.918064437074,1.6150045845233,72.9503790861862,1564.39425643098
104.531154772559,23.2583658877432,319.567735467693,171.223083694343,90.0,5.93593363991284,62.3263053667451,1935.83276187634,640.730223453165,1462.30630330245,3.56076012316652,75.4039181228279,2208.51588471351
113.481300811834,23.0132030271836,256.494268430795,264.22169933119,90.0,8.61305447457073,62.1273309729657,2015.07443489349,154.822382390624,701.907781420815,1.5385387007476,74.6090868658194,3139.94921380405
160.177822781419,22.2200973690298,320.850106173487,165.01903592715,90.0,3.92992470728364,51.7838679497617,1978.40895188948,407.5469253268,1200.96164159022,2.88459247270865,71.543910881116,2587.23198523237
141.247493935339,21.3069187444137,279.619248993945,102.756576227109,90.0,6.9282471560355,55.0513689912721,1970.68866902877,488.015046693568,742.247846286338,2.58411923770564,66.5786220743702,2872.9290600952
125.074465206372,23.0846459526592,219.209049733779,200.953677791455,90.0,4.35870176410975,54.8102466154065,1958.91769590751,225.408455200153,704.482014948865,2.34397878112041,75.6756570431798,2072.36589915724
57.1055225844318,22.2551186596795,254.922843274816,216.444806114826,90.0,8.12080060524018,63.980008028175,2051.02963592021,1238.47641579793,620.951074779539,2.9087868064642,75.9100609939125,2246.15785865178
57.2853325178955,25.2749687494209,233.111409476281,154.3716028213,90.0,10.8575477302791,73.8916698360135,2069.67276702722,91.390133727811,725.97160271434,3.05447013845811,74.9073341791366,1670.62709486454
73.6273419298733,16.8485363244552,267.455946162101,199.341326359198,90.0,7.2537870531823,54.7148136991583,2025.83246234274,835.009626417299,564.90775554866,2.6643326401536,73.2192859277364,3168.33577132482
135.136487355985,20.1657384839464,329.662061046254,285.048536966765,90.0,5.1557586659119,63.9941439318553,1943.58151509186,588.809291863093,368.262113161297,3.85619938666169,71.8664882883699,2536.10875513825
98.3333362994283,22.2307792354902,311.023897114041,290.954081577906,90.0,9.55946285832355,70.8518435970582,1998.21799977368,709.435236689802,737.592885395129,3.08477986859681,74.6723773868581,1723.65208157295
141.799354991974,21.825161570904,330.644050791582,223.378891124753,90.0,5.00506706830069,70.6648784002311,2024.92707631143,618.006876628746,1087.54423393701,3.88708036816043,73.607207633025,1934.62879556084
103.997315185497,22.1773324050165,280.124853892162,293.63145682705,90.0,8.78752879898014,49.8445658912493,1891.61954185726,299.873426526818,1263.07080380683,1.36284178257415,75.4957190094444,2008.83270734553
104.909582843688,22.4980811669001,254.975052903887,280.499268965887,90.0,9.44352706964048,56.0456182086488,1955.90688622015,372.315568622276,578.254602801865,2.19674002255969,73.3586554777359,2398.69580649099
88.4593076350649,20.5833086018273,276.711106832721,272.671713611381,90.0,9.31528729810398,57.9605911380841,2019.04387831341,593.134892034337,573.815018704048,3.22843456631234,78.5562237613096,2227.44732201784
99.9558857185892,22.998509978681,287.006810829891,262.026527815485,90.0,3.70337482605909,54.0926730137058,1887.96833468633,749.901596852694,811.336723776305,2.31660695678294,72.7491474442313,2634.51371669614
129.246402131975,19.2921150044624,348.597737890511,204.324647585703,90.0,0.268755557562593,75.3409289558243,1913.02189891527,493.708022854382,606.244185714268,2.16356686884416,72.6386954409959,1901.32314371432
110.738213383709,24.6960931867121,193.431144086086,280.880603097237,90.0,7.93336782547122,46.9443605108536,1995.54915298801,772.566280273134,984.742073026088,3.35542123694712,73.9638574598083,1348.28825123883
112.750541223788,20.9895942234811,238.532446099258,238.933699829784,90.0,4.53247001890544,68.3370552540245,2099.64553574248,709.878674214847,1511.68184145459,3.37001537158726,72.7763578612372,3616.42813607699
129.442139814045,20.7264271280878,301.971865700361,209.654609696411,90.0,9.75237955862539,59.8883824291137,1993.21915563554,399.815519793686,445.475813027594,3.52160540754541,68.7080280533235,2379.634945959
131.510859418952,19.7786581256225,212.187005755886,170.391670738252,90.0,6.04781300870515,50.6541815578397,2067.22761507558,488.716528641983,660.853916104472,2.59253564414705,71.0395502036372,2526.81672645703
102.944857127043,19.6209199363866,233.750031412295,254.612779698156,90.0,7.80914751093026,63.1379074653403,2116.64795026469,38.6095292657055,833.967349070426,5.29584199270212,70.2210709270813,3533.00849634503
106.901560847748,23.9545486681988,232.52272509835,201.588044412763,90.0,7.76505121845763,60.9858937134418,2023.28739617637,237.953725186195,1276.81601346258,3.48750721524395,76.1490677925166,1859.0291882789
139.274598086318,24.3375089412746,297.309690134035,188.181326128862,90.0,6.98263705879411,61.338391713273,2037.69146067368,46.527258607647,1051.6666987326,2.04891003474831,71.4700989803249,2509.61294768893
98.3807615312161,19.4472831830404,379.172950752657,256.522741001254,90.0,8.10038733420957,54.8435213147778,1949.03103989797,426.917622388077,707.2473684210526,1.48741882333547,75.573333508757,2814.32184243618
120.065258324514,23.8822512049759,305.43934256232,220.0,90.0,4.51995376315667,63.8388855044182,1797.64823356127,383.2618851515,807.06416128503,3.30769660491548,68.9012827305045,2794.67729180011
79.4801570933309,21.2778036410471,244.022276384922,202.334116486147,90.0,6.00167328549408,42.3183181231189,2010.97481595302,432.310929071915,322.072329393331,2.92759507356051,74.8620122413261,3021.14236471006
100.852237339501,21.3338044607728,267.167753022538,128.208167343831,90.0,7.67816015631582,58.6921887283224,2012.77141461779,1142.30281512996,535.144341334032,2.25082210856984,74.0961164757905,2083.62962775168
69.8205036721406,18.5507647880834,314.731349759315,75.831811689797,90.0,6.08532569551974,58.9734211415143,1979.23219674808,77.4620203252072,1098.71568721499,3.58141043632616,76.5430196319349,2395.41706654877
170.33255808729,26.5460422932366,246.027954439931,190.242137913425,90.0,8.23702970975476,46.5764604673213,2066.3550438362,839.780723103681,447.394722269625,2.57175802395474,66.9155406850568,1642.47456020786
51.2253626059392,24.5392481794746,288.473012128431,147.096687517529,90.0,6.75556110706471,42.8675115741263,2110.83703397899,501.389011463623,283.346896001829,2.16575633247852,78.6983459125028,1458.43289152171
67.8762227266339,22.2822424667293,245.156558698327,285.418019109223,90.0,3.4418638811127,62.1238832815754,2135.88497414707,528.170796749758,704.362095756712,3.04851306884364,71.4485949700631,3193.92346129517
148.761127511382,18.7110751313659,204.729834488855,185.939331752648,90.0,5.91335139334947,68.5773174563224,2025.87174283251,454.855549762638,603.150032339025,2.22591378958012,72.7076776146948,1982.87824219069
93.9094778381957,24.8023286197666,267.442877068018,190.810440203674,90.0,8.3823159092464,53.3283193033295,2102.67296804227,434.04001152422,496.873649514976,4.25097788092049,73.5620529092635,2415.46623514841
145.866675169318,20.2188897878387,223.850527860063,187.933134082573,90.0,1.70074775969651,72.2097389185564,1973.75349403015,464.720309729148,186.274750300006,4.19940298405101,71.7085664198853,2474.73195057586
136.682724543855,21.610500092379,297.423491871702,272.256726477023,90.0,5.37928175168371,63.4886041825721,1899.05298104636,264.538975423496,1172.96023755981,3.65104959208942,69.9548765488888,2716.4832111469
75.0686000286197,25.956842426111,312.790306370925,160.519026887958,90.0,10.264664233486,73.738349768222,1862.67979248184,9.04620310604781,341.672132272162,3.57878397097447,73.0069352048051,1399.1185551355
76.4266699738469,23.3484162257698,346.137892997585,234.932781623684,90.0,8.13964493492845,56.3263762540976,1987.78713992632,641.922189327217,569.930605163672,2.18715537410318,76.0656862834106,3135.26265320351
143.639701889278,19.6372720164435,243.238936220425,189.05029870232,90.0,4.0760530086027,57.4999880871272,1985.89744823565,522.057601606316,766.062355518217,3.55003786197104,74.4290499678018,2413.4920876101
104.992164529617,21.6688406439926,268.465153259183,154.908808857249,90.0,5.80201561781972,69.435662647672,2062.14396533118,6.98669292698787,405.974022763949,2.75099835426947,74.0823199709189,2685.67616307505
136.038192894754,22.5003888323295,275.196920658639,187.878351915442,90.0,10.1545905062961,63.1951560402044,2050.00670041107,1230.46521434162,1137.89238274669,4.30189057317944,76.5708280316955,2584.35963955059
99.8799422770877,17.4548496525571,299.605195037928,234.335085667312,90.0,11.649870840602,62.1097436919659,1965.4427568684,351.105767656628,331.070665719027,1.53868639557829,76.5364861869402,2072.87078416621
57.0057411401401,18.8472705881408,298.230819134943,275.915786693093,90.0,6.02700621801196,76.3814507439509,2076.66568579136,198.270407666099,1089.48474478219,3.31124394921187,77.2429130675141,2931.63232307271
101.935506120533,19.4627203494268,242.91810537663,172.01366458568,90.0,5.86035719398894,61.8909517812397,2110.98558791626,688.874406035442,31.6084692423222,1.6476492151839,71.4160042004717,2952.83963126092
130.656141925819,21.8458647664889,328.386304756797,251.450925190292,90.0,6.37401990751989,56.3321026563849,1923.7625946268,611.326829460276,597.14151688518,2.54747768595707,78.1492314517094,3495.23996888246
99.2822875916722,23.8810809556969,313.077248724607,180.410123672199,90.0,5.54922094880682,52.7143742188862,1959.12054050479,459.957462751343,231.877431788196,2.7062801461572,72.3906133293127,3090.52917803958
72.3489561273905,18.3828322508363,284.449392737343,209.17343676583,90.0,7.20836632614701,68.740522721813,1959.30525380588,619.211320380007,1121.55860496106,2.83037355880626,71.6914604614623,2213.35181086105
98.1560862185257,24.4118226587808,275.905240812181,196.164794821188,90.0,8.06274601071718,69.0342422879661,2050.30002401378,134.095249607567,508.907881451024,1.48409567912017,72.6369816764421,2004.61262779874
97.203717930052,19.965831162805,352.390283201652,194.177082761652,90.0,4.3979853681324,57.2073778308756,1933.19272691481,606.101276090632,724.691750980577,2.2682672017141,75.4988638795789,2470.97907463489
107.693444793681,22.5643455037477,283.036477718798,220.849609743631,90.0,10.375472755804,45.8368259806962,2144.52377391111,540.07808978041,836.63236672855,2.15984817722462,72.4161636964218,1784.28090782894
78.847811482362,21.778933738926,226.990370832162,223.770442602304,90.0,8.77620986425728,58.4507187539056,1911.24530581371,113.590493861054,213.466387603591,3.27651676634056,72.6952184762467,2734.03044690052
112.169653762638,23.0215867230004,307.818626850202,162.772501179589,90.0,7.62025547291035,47.0662066643826,1980.85499665504,1133.44794057603,728.348279070176,2.54774575344225,73.6899970800352,2859.46492693206
83.2351102827731,22.0682059207457,333.635524778896,206.379743419867,90.0,6.12192751643153,59.8153394821112,2076.98195990576,208.615290617826,1227.55065818443,4.65302303723587,70.6115125471953,2610.44976692691
125.469049499628,23.1197823065765,249.835419115697,275.662926565201,90.0,10.4211837512579,62.674085651369,2000.36085649237,662.169993787566,1440.5403620188,2.13199776560435,68.3425390285275,2072.58696385943
75.4492201996422,17.4384045724408,328.502329827219,250.036046843494,90.0,2.46981103748895,63.9427633810375,1869.80813325261,584.746860457853,498.519344164963,3.26024967451208,67.8036799551769,2421.36969798249
181.032809196701,23.034720236516,257.559186724695,214.912174120366,90.0,6.8293039821689,58.1651959230437,1819.45418137124,297.240823124206,645.728833199677,3.70684185306475,68.3679661107234,2192.55901808774
93.8675452078842,25.0828231610905,240.242783044569,245.025217797269,90.0,4.7893670491265,51.7339873265043,1960.57504247071,692.271085468403,331.696471308004,1.71639711577319,74.6101839685841,1872.70025934369
86.8034472157812,25.2629553688595,285.407901323363,133.021556888402,90.0,7.31807883839368,48.0904776897608,2072.9597988434,26.5449790767823,563.965040592884,3.70914039976828,71.3370233031471,3041.02011227514
108.265862271807,18.056093296171,339.313585629817,117.178874491366,90.0,7.95561366841929,75.9185655573608,1973.0,391.638637428695,611.766337993874,2.24521699979959,69.6873085725353,2832.26822702105
109.180479169777,23.3043098286107,304.346690286728,199.000737515323,90.0,10.3706076775882,62.7356783941924,1986.52564733913,367.982345678449,605.032639576079,3.96163268822626,77.3363073804463,2538.10629895344
170.892293147785,25.281753452648,195.534573142492,247.622707599909,90.0,5.30103977407029,55.0638575865023,2025.60832223059,638.025713245687,883.908384955865,3.90053872437991,78.5008223303973,2187.82345318916
111.727884448812,25.4206472161925,302.560383292527,277.357597596072,90.0,6.8920187971196,55.5212480280605,1997.80451901649,567.407012343432,1083.79264550783,2.75519042487075,75.6320451041826,2464.37471038169
147.194913292741,22.1266211449396,273.122131698453,128.357542983916,90.0,7.25804813449666,52.5161052429774,2005.35082416122,98.6203466415908,1057.76850878755,1.58415060182367,73.5502301982416,3015.92635204193
107.334911991826,22.2307437560244,258.57404107182,72.5308733761696,90.0,10.2050810237798,72.906770334215,2021.39383074736,293.8484744387,231.771428208566,3.16574099017025,79.1787321246622,1694.48810028583
122.23362954651,24.4767983514767,332.383999866888,111.265918999552,90.0,3.98352026156915,46.4274627853205,1961.55007574837,534.070328777067,1490.32011533303,2.62259442686619,71.5315212994143,2616.11433144791
103.509805857255,17.9985594306308,257.285561605244,155.950624447171,90.0,4.26440262307945,51.2194109528471,1920.56456646431,37.6293511753472,379.333489324653,1.82875424455381,80.4198624060801,2001.81101439788
125.624491391506,18.8467161691362,255.732789654374,212.266907687806,90.0,4.89755510697908,59.7291492947732,2016.36741533239,748.944290321179,1059.6239192834,3.67544203736035,72.5154763290017,2517.44877808285
114.275489938339,23.712517828051,246.822019053399,160.294496350442,90.0,8.23081067388884,46.3673723427556,1873.0988810012,1177.61267007727,1315.30489207828,2.99312431464921,71.1751107831271,1782.92468429761
136.49612636369,20.4350012030507,271.303589675698,220.688162058412,90.0,7.07313399156919,52.3995757565888,1917.7709742839,569.585247260791,439.231981604691,3.27982456893747,75.39999999999998,1639.63557740066
79.4739428474672,18.645656542258,295.886960825296,311.257397467446,90.0,6.29392161151098,58.8297475014026,1873.79745611151,197.252269138606,399.257117128888,2.06623647147797,78.9357570788605,2560.10802682985
115.390950629734,24.3506035926573,293.844799010093,239.208597158839,90.0,11.4204399486668,52.6042642498265,1936.87710588823,341.071009544182,1372.83074356334,4.23795957493243,77.7622053476901,2854.91399232354
117.786370273943,21.3443634257426,291.856611859932,198.095265127672,90.0,8.94899543815317,61.5439493626017,1966.47226507313,1072.48959775731,777.775560650751,1.37227639853681,70.4389214730807,2566.4641369653
125.495521298885,25.9067813199933,263.805110845657,171.711492918593,90.0,4.94525490270938,51.9452789422698,1998.70900501128,378.020970252597,760.88131094116,3.60326186676705,73.5950826812427,3249.85626072543
122.378494503991,24.5209939613693,306.206027983929,180.644373568647,90.0,8.24437041585062,49.244695196556,1887.28824437052,668.451348313839,1192.34481346657,2.77071998119353,72.9761240870042,1493.80133507918
149.762393077023,22.9814311293451,220.551372116231,268.016122016762,90.0,5.87618343179964,40.1809109264255,1840.44123715418,1166.62892533164,1230.18637322682,2.61267733425244,70.664070498894,2293.75427459779
105.001867228092,24.6899787138258,361.699226956406,280.994862373195,90.0,9.57879325816208,71.2345402484109,2014.90001779319,237.229143849467,125.488595311913,2.98091717481418,71.9701811235274,1269.72820315767
80.4333246626112,23.9729718091167,281.881487070584,248.532143894576,90.0,7.94078438863083,61.5113815287686,1844.13402459154,380.095256239269,584.068718013561,2.50657787533833,71.4298280405585,1614.87184329297
130.163998058394,24.2351560473297,319.182157391663,181.319235744807,90.0,3.85141994264866,53.5827614707469,1920.88188993096,239.535318966662,783.077060134261,3.07329695001195,73.1518938017318,2697.69896835686
96.7660479156033,26.5214720618955,286.701064731226,180.068188823332,90.0,8.79086312740002,70.6452002079192,1923.50661835873,690.360913341074,809.888311163831,4.45597307104582,69.0457984104502,2793.4333434553
